0, 0, Header, 1, 2, 1024
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, -3, "major"
1, 0, Tempo, 789473
1, 0, Tempo, 789473
1, 12288, Time_signature, 2, 2, 24, 8
1, 14336, Time_signature, 4, 2, 24, 8
1, 18432, Tempo, 476190
1, 264192, Tempo, 476190
1, 509952, End_track
2, 0, Start_track
2, 0, Title_t, "Acoustic Grand Piano"
2, 0, Program_c, 0, 0
2, 0, Note_on_c, 0, 72, 64
2, 0, Note_on_c, 0, 60, 64
2, 0, Note_on_c, 0, 63, 64
2, 0, Note_on_c, 0, 67, 64
2, 1024, Note_off_c, 0, 72, 0
2, 1024, Note_on_c, 0, 75, 64
2, 2048, Note_off_c, 0, 75, 0
2, 2048, Note_on_c, 0, 77, 64
2, 2048, Note_off_c, 0, 60, 0
2, 2048, Note_off_c, 0, 63, 0
2, 2048, Note_off_c, 0, 67, 0
2, 2048, Note_on_c, 0, 60, 64
2, 2048, Note_on_c, 0, 65, 64
2, 2048, Note_on_c, 0, 68, 64
2, 2816, Note_off_c, 0, 77, 0
2, 2816, Note_on_c, 0, 75, 64
2, 3584, Note_off_c, 0, 75, 0
2, 3584, Note_on_c, 0, 77, 64
2, 4096, Note_off_c, 0, 77, 0
2, 4096, Note_off_c, 0, 60, 0
2, 4096, Note_off_c, 0, 65, 0
2, 4096, Note_off_c, 0, 68, 0
2, 4096, Note_on_c, 0, 77, 64
2, 4096, Note_on_c, 0, 58, 64
2, 4096, Note_on_c, 0, 62, 64
2, 4096, Note_on_c, 0, 65, 64
2, 4608, Note_off_c, 0, 77, 0
2, 4608, Note_on_c, 0, 77, 64
2, 5120, Note_off_c, 0, 77, 0
2, 5120, Note_on_c, 0, 82, 64
2, 5632, Note_off_c, 0, 82, 0
2, 5632, Note_on_c, 0, 80, 64
2, 6144, Note_off_c, 0, 80, 0
2, 6144, Note_on_c, 0, 79, 64
2, 6144, Note_off_c, 0, 58, 0
2, 6144, Note_off_c, 0, 62, 0
2, 6144, Note_off_c, 0, 65, 0
2, 6144, Note_on_c, 0, 63, 64
2, 6144, Note_on_c, 0, 70, 64
2, 6400, Note_off_c, 0, 79, 0
2, 6400, Note_on_c, 0, 77, 64
2, 6912, Note_off_c, 0, 77, 0
2, 6912, Note_on_c, 0, 79, 64
2, 8192, Note_off_c, 0, 79, 0
2, 8192, Note_off_c, 0, 63, 0
2, 8192, Note_off_c, 0, 70, 0
2, 8192, Note_on_c, 0, 79, 64
2, 8192, Note_on_c, 0, 60, 64
2, 8192, Note_on_c, 0, 63, 64
2, 8192, Note_on_c, 0, 67, 64
2, 9216, Note_off_c, 0, 79, 0
2, 9216, Note_on_c, 0, 82, 64
2, 10240, Note_off_c, 0, 82, 0
2, 10240, Note_on_c, 0, 84, 64
2, 10240, Note_off_c, 0, 60, 0
2, 10240, Note_off_c, 0, 63, 0
2, 10240, Note_off_c, 0, 67, 0
2, 10240, Note_on_c, 0, 63, 64
2, 10240, Note_on_c, 0, 65, 64
2, 10240, Note_on_c, 0, 68, 64
2, 10240, Note_on_c, 0, 72, 64
2, 11008, Note_off_c, 0, 84, 0
2, 11008, Note_on_c, 0, 77, 64
2, 11776, Note_off_c, 0, 77, 0
2, 11776, Note_on_c, 0, 75, 64
2, 12288, Note_off_c, 0, 75, 0
2, 12288, Note_off_c, 0, 63, 0
2, 12288, Note_off_c, 0, 65, 0
2, 12288, Note_off_c, 0, 68, 0
2, 12288, Note_off_c, 0, 72, 0
2, 12288, Note_on_c, 0, 82, 64
2, 12288, Note_on_c, 0, 74, 64
2, 12288, Note_on_c, 0, 62, 64
2, 12288, Note_on_c, 0, 65, 64
2, 12288, Note_on_c, 0, 67, 64
2, 12288, Note_on_c, 0, 70, 64
2, 12800, Note_off_c, 0, 82, 0
2, 12800, Note_on_c, 0, 82, 64
2, 13312, Note_off_c, 0, 82, 0
2, 13312, Note_on_c, 0, 79, 64
2, 13824, Note_off_c, 0, 79, 0
