0, 0, Header, 1, 6, 96
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, End_track
2, 0, Start_track
2, 0, Tempo, 434783
2, 0, Tempo, 416667
2, 0, Tempo, 416667
2, 14112, Tempo, 434783
2, 22224, Tempo, 416667
2, 22224, End_track
3, 0, Start_track
3, 0, Title_t, "MIDITrack"
3, 0, Control_c, 0, 10, 64
3, 0, Control_c, 0, 7, 100
3, 0, Pitch_bend_c, 0, 8192
3, 0, Control_c, 0, 101, 0
3, 0, Control_c, 0, 100, 0
3, 0, Control_c, 0, 6, 12
3, 0, Control_c, 0, 10, 64
3, 0, Control_c, 0, 7, 100
3, 0, Pitch_bend_c, 0, 8192
3, 0, Program_c, 0, 0
3, 0, Control_c, 0, 91, 30
3, 0, Control_c, 0, 93, 30
3, 0, Control_c, 0, 68, 78
3, 0, Control_c, 0, 101, 0
3, 0, Control_c, 0, 100, 0
3, 0, Control_c, 0, 6, 12
3, 0, Control_c, 0, 10, 64
3, 0, Control_c, 0, 7, 100
3, 0, Pitch_bend_c, 0, 8192
3, 0, Program_c, 0, 0
3, 0, Control_c, 0, 91, 30
3, 0, Control_c, 0, 93, 30
3, 0, Control_c, 0, 68, 78
3, 0, Program_c, 0, 0
3, 0, Control_c, 0, 7, 100
3, 0, Control_c, 0, 10, 64
3, 0, Control_c, 0, 101, 0
3, 0, Control_c, 0, 100, 0
3, 0, Control_c, 0, 6, 12
3, 0, Control_c, 0, 10, 64
3, 0, Control_c, 0, 7, 100
3, 0, Pitch_bend_c, 0, 8192
3, 0, Program_c, 0, 0
3, 0, Control_c, 0, 91, 30
3, 0, Control_c, 0, 93, 30
3, 0, Control_c, 0, 68, 78
3, 0, Program_c, 0, 0
3, 0, Control_c, 0, 7, 100
3, 0, Control_c, 0, 10, 64
3, 0, Note_on_c, 0, 62, 80
3, 0, Note_on_c, 0, 69, 80
3, 1, Control_c, 0, 91, 30
3, 1, Control_c, 0, 93, 30
3, 47, Note_off_c, 0, 62, 0
3, 47, Note_off_c, 0, 69, 0
3, 48, Note_on_c, 0, 65, 80
3, 48, Note_on_c, 0, 74, 80
3, 95, Note_off_c, 0, 65, 0
3, 95, Note_off_c, 0, 74, 0
3, 96, Note_on_c, 0, 69, 80
3, 96, Note_on_c, 0, 77, 80
3, 143, Note_off_c, 0, 69, 0
3, 143, Note_off_c, 0, 77, 0
3, 144, Note_on_c, 0, 74, 80
3, 144, Note_on_c, 0, 81, 80
3, 239, Note_off_c, 0, 74, 0
3, 239, Note_off_c, 0, 81, 0
3, 240, Note_on_c, 0, 69, 80
3, 240, Note_on_c, 0, 77, 80
3, 287, Note_off_c, 0, 69, 0
3, 287, Note_off_c, 0, 77, 0
3, 288, Note_on_c, 0, 74, 80
3, 288, Note_on_c, 0, 81, 80
3, 335, Note_off_c, 0, 74, 0
3, 335, Note_off_c, 0, 81, 0
3, 336, Note_on_c, 0, 69, 80
3, 383, Note_off_c, 0, 69, 0
3, 384, Note_on_c, 0, 61, 80
3, 384, Note_on_c, 0, 69, 80
3, 431, Note_off_c, 0, 61, 0
3, 431, Note_off_c, 0, 69, 0
3, 432, Note_on_c, 0, 65, 80
3, 432, Note_on_c, 0, 73, 80
3, 479, Note_off_c, 0, 65, 0
3, 479, Note_off_c, 0, 73, 0
3, 480, Note_on_c, 0, 69, 80
3, 480, Note_on_c, 0, 77, 80
3, 527, Note_off_c, 0, 69, 0
3, 527, Note_off_c, 0, 77, 0
3, 528, Note_on_c, 0, 73, 80
3, 528, Note_on_c, 0, 81, 80
3, 623, Note_off_c, 0, 73, 0
3, 623, Note_off_c, 0, 81, 0
3, 624, Note_on_c, 0, 69, 80
3, 624, Note_on_c, 0, 77, 80
3, 671, Note_off_c, 0, 69, 0
3, 671, Note_off_c, 0, 77, 0
3, 672, Note_on_c, 0, 73, 80
3, 672, Note_on_c, 0, 81, 80
3, 719, Note_off_c, 0, 73, 0
3, 719, Note_off_c, 0, 81, 0
3, 720, Note_on_c, 0, 69, 80
3, 767, Note_off_c, 0, 69, 0
3, 768, Note_on_c, 0, 60, 80
3, 768, Note_on_c, 0, 69, 80
3, 815, Note_off_c, 0, 60, 0
3, 815, Note_off_c, 0, 69, 0
3, 816, Note_on_c, 0, 64, 80
3, 816, Note_on_c, 0, 72, 80
3, 863, Note_off_c, 0, 64, 0
3, 863, Note_off_c, 0, 72, 0
3, 864, Note_on_c, 0, 69, 80
3, 864, Note_on_c, 0, 77, 80
3, 911, Note_off_c, 0, 69, 0
3, 911, Note_off_c, 0, 77, 0
3, 912, Note_on_c, 0, 72, 80
3, 912, Note_on_c, 0, 81, 80
3, 1007, Note_off_c, 0, 72, 0
3, 1007, Note_off_c, 0, 81, 0
3, 1008, Note_on_c, 0, 69, 80
3, 1008, Note_on_c, 0, 77, 80
3, 1055, Note_off_c, 0, 69, 0
3, 1055, Note_off_c, 0, 77, 0
3, 1056, Note_on_c, 0, 72, 80
3, 1056, Note_on_c, 0, 81, 80
3, 1103, Note_off_c, 0, 72, 0
3, 1103, Note_off_c, 0, 81, 0
3, 1104, Note_on_c, 0, 69, 80
3, 1151, Note_off_c, 0, 69, 0
3, 1152, Note_on_c, 0, 62, 80
3, 1152, Note_on_c, 0, 71, 80
3, 1199, Note_off_c, 0, 62, 0
3, 1199, Note_off_c, 0, 71, 0
3, 1200, Note_on_c, 0, 59, 80
3, 1247, Note_off_c, 0, 59, 0
3, 1248, Note_on_c, 0, 67, 80
3, 1248, Note_on_c, 0, 74, 80
3, 1295, Note_off_c, 0, 67, 0
3, 1295, Note_off_c, 0, 74, 0
3, 1296, Note_on_c, 0, 62, 80
3, 1343, Note_off_c, 0, 62, 0
3, 1344, Note_on_c, 0, 71, 80
3, 1344, Note_on_c, 0, 79, 80
3, 1391, Note_off_c, 0, 71, 0
3, 1391, Note_off_c, 0, 79, 0
3, 1392, Note_on_c, 0, 67, 80
3, 1439, Note_off_c, 0, 67, 0
3, 1440, Note_on_c, 0, 74, 80
