0, 0, Header, 1, 3, 1024
1, 0, Start_track
1, 0, SMPTE_offset, 0, 0, 0, 0, 0
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 499999
1, 0, Tempo, 500003
1, 2048, Tempo, 500003
1, 2304, Tempo, 504434
1, 2560, Tempo, 506432
1, 2816, Tempo, 508697
1, 3072, Tempo, 513029
1, 3328, Tempo, 515093
1, 3584, Tempo, 517436
1, 3840, Tempo, 519535
1, 4352, Tempo, 500003
1, 10240, Tempo, 500003
1, 10496, Tempo, 504434
1, 10752, Tempo, 506432
1, 11008, Tempo, 508697
1, 11264, Tempo, 513029
1, 11520, Tempo, 515093
1, 11776, Tempo, 517436
1, 12032, Tempo, 519535
1, 12544, Tempo, 500003
1, 18432, Tempo, 500003
1, 18688, Tempo, 502210
1, 18944, Tempo, 504434
1, 19200, Tempo, 504434
1, 19456, Tempo, 506432
1, 19712, Tempo, 506432
1, 19968, Tempo, 508697
1, 20224, Tempo, 510726
1, 20480, Tempo, 500003
1, 38912, Tempo, 500003
1, 39168, Tempo, 504434
1, 39424, Tempo, 506432
1, 39680, Tempo, 508697
1, 39936, Tempo, 513029
1, 40192, Tempo, 515093
1, 40448, Tempo, 517436
1, 40704, Tempo, 519535
1, 41216, Tempo, 500003
1, 47104, Tempo, 500003
1, 47360, Tempo, 504434
1, 47616, Tempo, 506432
1, 47872, Tempo, 508697
1, 48128, Tempo, 513029
1, 48384, Tempo, 515093
1, 48640, Tempo, 517436
1, 48896, Tempo, 519535
1, 49408, Tempo, 500003
1, 65566, End_track
2, 0, Start_track
2, 0, Unknown_meta_event, 9, 22, 83, 109, 97, 114, 116, 77, 117, 115, 105, 99, 32, 83, 111, 102, 116, 83, 121, 110, 116, 104, 32, 49
2, 0, Title_t, "Acoustic Grand Piano"
2, 0, Program_c, 0, 0
2, 0, Control_c, 0, 7, 101
2, 0, Control_c, 0, 10, 64
2, 0, Control_c, 0, 7, 110
2, 3, Control_c, 0, 100, 0
2, 3, Control_c, 0, 101, 0
2, 4, Control_c, 0, 6, 12
2, 5, Control_c, 0, 38, 0
2, 10, Note_on_c, 0, 71, 61
2, 10, Note_on_c, 0, 76, 75
2, 1053, Note_off_c, 0, 71, 0
2, 1053, Note_off_c, 0, 76, 0
2, 1054, Note_on_c, 0, 68, 57
2, 1054, Note_on_c, 0, 71, 71
2, 1528, Note_off_c, 0, 68, 0
2, 1558, Note_off_c, 0, 71, 0
