0, 0, Header, 1, 3, 480
1, 0, Start_track
1, 0, Title_t, "\220ç\226{\215÷"
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Tempo, 389610
1, 295680, End_track
2, 0, Start_track
2, 0, Title_t, "Piano"
2, 0, Instrument_name_t, "Kontakt 4 2"
2, 0, Key_signature, -1, "major"
2, 0, Program_c, 0, 0
2, 0, Control_c, 0, 10, 64
2, 0, Control_c, 0, 7, 127
2, 1680, Note_on_c, 0, 60, 80
2, 1734, Note_off_c, 0, 60, 64
2, 1740, Note_on_c, 0, 62, 80
2, 1794, Note_off_c, 0, 62, 64
2, 1800, Note_on_c, 0, 64, 80
2, 1854, Note_off_c, 0, 64, 64
2, 1860, Note_on_c, 0, 65, 80
2, 1914, Note_off_c, 0, 65, 64
2, 1920, Note_on_c, 0, 53, 80
2, 1920, Note_on_c, 0, 57, 80
2, 1920, Note_on_c, 0, 62, 80
2, 2244, Note_off_c, 0, 53, 64
2, 2244, Note_off_c, 0, 57, 64
2, 2244, Note_off_c, 0, 62, 64
2, 2280, Note_on_c, 0, 53, 80
2, 2280, Note_on_c, 0, 57, 80
2, 2280, Note_on_c, 0, 62, 80
2, 2604, Note_off_c, 0, 53, 64
2, 2604, Note_off_c, 0, 57, 64
2, 2604, Note_off_c, 0, 62, 64
2, 2640, Note_on_c, 0, 53, 80
2, 2640, Note_on_c, 0, 57, 80
2, 2640, Note_on_c, 0, 60, 80
2, 2856, Note_off_c, 0, 53, 64
2, 2856, Note_off_c, 0, 57, 64
2, 2856, Note_off_c, 0, 60, 64
2, 2880, Note_on_c, 0, 53, 80
2, 2880, Note_on_c, 0, 57, 80
2, 2880, Note_on_c, 0, 62, 80
2, 3204, Note_off_c, 0, 53, 64
2, 3204, Note_off_c, 0, 57, 64
2, 3204, Note_off_c, 0, 62, 64
2, 3240, Note_on_c, 0, 53, 80
2, 3240, Note_on_c, 0, 57, 80
2, 3240, Note_on_c, 0, 62, 80
2, 3564, Note_off_c, 0, 53, 64
2, 3564, Note_off_c, 0, 57, 64
2, 3564, Note_off_c, 0, 62, 64
2, 3600, Note_on_c, 0, 53, 80
2, 3600, Note_on_c, 0, 57, 80
2, 3600, Note_on_c, 0, 60, 80
2, 3816, Note_off_c, 0, 53, 64
2, 3816, Note_off_c, 0, 57, 64
2, 3816, Note_off_c, 0, 60, 64
2, 3840, Note_on_c, 0, 53, 80
2, 3840, Note_on_c, 0, 57, 80
2, 3840, Note_on_c, 0, 62, 80
2, 3840, Note_on_c, 0, 65, 80
2, 4164, Note_off_c, 0, 53, 64
2, 4164, Note_off_c, 0, 57, 64
2, 4164, Note_off_c, 0, 62, 64
2, 4164, Note_off_c, 0, 65, 64
2, 4200, Note_on_c, 0, 53, 80
2, 4200, Note_on_c, 0, 57, 80
2, 4200, Note_on_c, 0, 62, 80
2, 4200, Note_on_c, 0, 65, 80
2, 4524, Note_off_c, 0, 53, 64
2, 4524, Note_off_c, 0, 57, 64
2, 4524, Note_off_c, 0, 62, 64
2, 4524, Note_off_c, 0, 65, 64
2, 4560, Note_on_c, 0, 53, 80
2, 4560, Note_on_c, 0, 57, 80
2, 4560, Note_on_c, 0, 60, 80
2, 4560, Note_on_c, 0, 65, 80
2, 4776, Note_off_c, 0, 53, 64
2, 4776, Note_off_c, 0, 57, 64
2, 4776, Note_off_c, 0, 60, 64
2, 4776, Note_off_c, 0, 65, 64
2, 4800, Note_on_c, 0, 53, 80
2, 4800, Note_on_c, 0, 57, 80
2, 4800, Note_on_c, 0, 62, 80
2, 5232, Note_off_c, 0, 53, 64
2, 5232, Note_off_c, 0, 57, 64
2, 5232, Note_off_c, 0, 62, 64
2, 5280, Note_on_c, 0, 57, 80
2, 5280, Note_on_c, 0, 62, 80
2, 5280, Note_on_c, 0, 65, 80
2, 5280, Note_on_c, 0, 67, 80
2, 5712, Note_off_c, 0, 57, 64
2, 5712, Note_off_c, 0, 62, 64
2, 5712, Note_off_c, 0, 65, 64
2, 5712, Note_off_c, 0, 67, 64
2, 5760, Note_on_c, 0, 57, 80
2, 5760, Note_on_c, 0, 62, 80
2, 5760, Note_on_c, 0, 65, 80
2, 5760, Note_on_c, 0, 69, 80
2, 6084, Note_off_c, 0, 57, 64
2, 6084, Note_off_c, 0, 62, 64
2, 6084, Note_off_c, 0, 65, 64
2, 6084, Note_off_c, 0, 69, 64
2, 6120, Note_on_c, 0, 57, 80
2, 6120, Note_on_c, 0, 62, 80
2, 6120, Note_on_c, 0, 65, 80
2, 6120, Note_on_c, 0, 69, 80
2, 6444, Note_off_c, 0, 57, 64
2, 6444, Note_off_c, 0, 62, 64
2, 6444, Note_off_c, 0, 65, 64
2, 6444, Note_off_c, 0, 69, 64
2, 6480, Note_on_c, 0, 57, 80
2, 6480, Note_on_c, 0, 60, 80
2, 6480, Note_on_c, 0, 65, 80
2, 6480, Note_on_c, 0, 69, 80
2, 6696, Note_off_c, 0, 57, 64
